loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_util,is_default,fico_score,dti_score,revol_score,grade_score,delinq_score,total_score,risk_tier
35000.0, 36 months,10.64,1139.9,B,B4,5 years,RENT,360000.0,Source Verified,Fully Paid,credit_card,NY,20.58,0.0,685.0,689.0,12.0,0.0,87.4,0,3,3,4,2,1,13,High Risk
35000.0, 60 months,17.57,880.61,D,D4,4 years,RENT,100000.0,Verified,Fully Paid,debt_consolidation,NY,12.74,0.0,675.0,679.0,7.0,0.0,87.4,0,3,2,4,4,1,14,High Risk
4000.0, 36 months,11.99,132.84,C,C1,1 year,RENT,113000.0,Source Verified,Fully Paid,credit_card,HI,23.22,8.0,660.0,664.0,19.0,0.0,67.5,0,3,3,3,3,4,16,High Risk
11000.0, 36 months,9.17,350.67,B,B2,10+ years,OWN,60000.0,Source Verified,Charged Off,debt_consolidation,NV,14.43,1.0,680.0,684.0,10.0,0.0,48.6,1,3,2,2,2,2,11,Medium Risk
10000.0, 36 months,11.99,332.1,C,C1,10+ years,RENT,82000.0,Source Verified,Fully Paid,debt_consolidation,CA,9.18,0.0,675.0,679.0,9.0,0.0,53.1,0,3,1,3,3,1,11,Medium Risk
15000.0, 36 months,16.55,531.44,D,D2,4 years,RENT,50000.0,Verified,Fully Paid,debt_consolidation,NV,23.88,0.0,700.0,704.0,5.0,0.0,51.2,0,2,3,3,4,1,13,High Risk
20000.0, 36 months,7.89,625.72,A,A5,2 years,RENT,87000.0,Source Verified,Fully Paid,credit_card,IL,23.53,0.0,700.0,704.0,16.0,0.0,68.6,0,2,3,3,1,1,10,Medium Risk
10500.0, 60 months,8.38,214.82,B,B1,8 years,MORTGAGE,75000.0,Not Verified,Fully Paid,debt_consolidation,MI,17.63,0.0,715.0,719.0,13.0,1.0,16.3,0,2,2,1,2,1,8,Low Risk
13000.0, 36 months,14.48,447.35,C,C5,10+ years,OWN,66000.0,Source Verified,Fully Paid,credit_card,GA,34.67,1.0,665.0,669.0,26.0,1.0,33.0,0,3,4,2,3,2,14,High Risk
10750.0, 36 months,9.17,342.7,B,B2,2 years,RENT,48000.0,Not Verified,Fully Paid,credit_card,CA,20.85,0.0,705.0,709.0,13.0,0.0,37.7,0,2,3,2,2,1,10,Medium Risk
35000.0, 36 months,15.41,1220.33,D,D1,10+ years,OWN,135000.0,Verified,Fully Paid,credit_card,TX,30.37,0.0,670.0,674.0,21.0,0.0,83.2,0,3,4,4,4,1,16,High Risk
6000.0, 36 months,11.22,197.06,B,B5,2 years,RENT,46000.0,Verified,Fully Paid,debt_consolidation,TX,20.17,0.0,680.0,684.0,10.0,0.0,70.0,0,3,3,3,2,1,12,Medium Risk
35000.0, 36 months,11.22,1149.51,B,B5,5 years,MORTGAGE,235000.0,Source Verified,Fully Paid,credit_card,CA,28.79,0.0,735.0,739.0,23.0,0.0,50.8,0,2,3,3,2,1,11,Medium Risk
2000.0, 36 months,16.55,70.86,D,D2,10+ years,RENT,65000.0,Verified,Fully Paid,medical,CA,30.02,0.0,660.0,664.0,11.0,0.0,71.1,0,3,4,3,4,1,15,High Risk
10000.0, 36 months,10.64,325.69,B,B4,5 years,MORTGAGE,225000.0,Verified,Fully Paid,home_improvement,NH,12.32,4.0,675.0,679.0,10.0,0.0,71.1,0,3,2,3,2,4,14,High Risk
15000.0, 36 months,8.38,472.68,B,B1,10+ years,MORTGAGE,100000.0,Not Verified,Fully Paid,debt_consolidation,CA,7.31,0.0,665.0,669.0,7.0,1.0,46.3,0,3,1,2,2,1,9,Medium Risk
22225.0, 36 months,14.48,764.79,C,C5,6 years,MORTGAGE,60000.0,Verified,Fully Paid,other,NY,11.48,0.0,705.0,709.0,10.0,1.0,47.2,0,2,2,2,3,1,10,Medium Risk
10000.0, 36 months,5.32,301.15,A,A1,10+ years,RENT,70000.0,Not Verified,Fully Paid,major_purchase,IL,23.35,0.0,755.0,759.0,9.0,0.0,45.2,0,1,3,2,1,1,8,Low Risk
3000.0, 36 months,16.99,106.95,D,D3,10+ years,RENT,40000.0,Source Verified,Fully Paid,debt_consolidation,NY,9.42,0.0,730.0,734.0,16.0,0.0,10.1,0,2,1,1,4,1,9,Medium Risk
19800.0, 36 months,6.89,610.38,A,A3,4 years,MORTGAGE,70000.0,Verified,Fully Paid,credit_card,AZ,22.48,0.0,695.0,699.0,10.0,0.0,86.5,0,3,3,4,1,1,12,Medium Risk
8000.0, 36 months,6.89,246.62,A,A3,10+ years,MORTGAGE,80000.0,Verified,Charged Off,debt_consolidation,IL,8.58,1.0,690.0,694.0,19.0,0.0,24.6,1,3,1,1,1,2,8,Low Risk
15000.0, 36 months,12.59,502.46,C,C2,5 years,MORTGAGE,93000.0,Verified,Fully Paid,other,KY,18.41,0.0,660.0,664.0,12.0,0.0,34.8,0,3,2,2,3,1,11,Medium Risk
20000.0, 60 months,11.22,437.05,B,B5,8 years,MORTGAGE,45000.0,Not Verified,Fully Paid,credit_card,AZ,22.75,0.0,695.0,699.0,10.0,0.0,63.1,0,3,3,3,2,1,12,Medium Risk
16000.0, 36 months,7.26,495.94,A,A4,10+ years,OWN,65000.0,Not Verified,Fully Paid,debt_consolidation,MI,10.17,0.0,720.0,724.0,14.0,0.0,53.2,0,2,2,3,1,1,9,Medium Risk
15000.0, 36 months,6.89,462.41,A,A3,Unknown,MORTGAGE,71500.0,Verified,Charged Off,debt_consolidation,TX,20.53,0.0,730.0,734.0,27.0,0.0,23.9,1,2,3,1,1,1,8,Low Risk
12625.0, 36 months,11.99,419.28,C,C1,8 years,MORTGAGE,68000.0,Not Verified,Fully Paid,debt_consolidation,IN,17.56,1.0,690.0,694.0,8.0,0.0,36.7,0,3,2,2,3,2,12,Medium Risk
10000.0, 60 months,12.59,225.44,C,C2,1 year,RENT,50000.0,Not Verified,Charged Off,home_improvement,PA,21.77,0.0,730.0,734.0,10.0,0.0,45.3,1,2,3,2,3,1,11,Medium Risk
10000.0, 36 months,10.64,325.69,B,B4,3 years,RENT,30000.0,Source Verified,Fully Paid,debt_consolidation,CA,12.84,0.0,675.0,679.0,10.0,0.0,63.3,0,3,2,3,2,1,11,Medium Risk
12000.0, 36 months,6.89,369.93,A,A3,2 years,RENT,45000.0,Not Verified,Fully Paid,debt_consolidation,MT,16.53,0.0,715.0,719.0,3.0,0.0,94.6,0,2,2,4,1,1,10,Medium Risk
24000.0, 60 months,14.48,564.43,C,C5,10+ years,RENT,144000.0,Verified,Charged Off,debt_consolidation,CA,10.59,1.0,675.0,679.0,12.0,1.0,18.1,1,3,2,1,3,2,11,Medium Risk
16000.0, 36 months,7.89,500.58,A,A5,5 years,MORTGAGE,65000.0,Not Verified,Fully Paid,debt_consolidation,TX,19.11,0.0,720.0,724.0,19.0,0.0,42.6,0,2,2,2,1,1,8,Low Risk
28000.0, 36 months,6.89,863.16,A,A3,5 years,MORTGAGE,250000.0,Source Verified,Fully Paid,debt_consolidation,CA,15.84,0.0,690.0,694.0,10.0,0.0,68.0,0,3,2,3,1,1,10,Medium Risk
5000.0, 36 months,13.18,168.91,C,C3,5 years,RENT,30000.0,Not Verified,Charged Off,credit_card,TX,36.2,0.0,660.0,664.0,10.0,0.0,44.7,1,3,4,2,3,1,13,High Risk
13600.0, 36 months,12.59,455.56,C,C2,2 years,RENT,57000.0,Verified,Fully Paid,other,NJ,27.01,1.0,690.0,694.0,11.0,0.0,46.1,0,3,3,2,3,2,13,High Risk
8000.0, 36 months,13.18,270.25,C,C3,3 years,RENT,53300.0,Source Verified,Fully Paid,credit_card,IL,2.7,0.0,715.0,719.0,3.0,0.0,45.9,0,2,1,2,3,1,9,Medium Risk
22400.0, 60 months,24.99,657.34,F,F4,1 year,RENT,70000.0,Verified,Charged Off,debt_consolidation,VA,17.93,1.0,680.0,684.0,14.0,0.0,34.2,1,3,2,2,4,2,13,High Risk
25125.0, 36 months,16.55,890.16,D,D2,< 1 year,MORTGAGE,140000.0,Source Verified,Fully Paid,credit_card,MO,12.27,0.0,670.0,674.0,18.0,0.0,98.0,0,3,2,4,4,1,14,High Risk
20850.0, 60 months,11.99,463.7,C,C1,8 years,RENT,53248.0,Verified,Charged Off,debt_consolidation,NY,24.41,0.0,665.0,669.0,21.0,0.0,71.0,1,3,3,3,3,1,13,High Risk
10000.0, 36 months,5.32,301.15,A,A1,7 years,MORTGAGE,92000.0,Not Verified,Fully Paid,debt_consolidation,IL,26.07,0.0,770.0,774.0,18.0,0.0,15.2,0,1,3,1,1,1,7,Low Risk
28000.0, 60 months,14.48,658.5,C,C5,3 years,MORTGAGE,83000.0,Not Verified,Fully Paid,credit_card,TX,36.06,0.0,715.0,719.0,22.0,0.0,69.3,0,2,4,3,3,1,13,High Risk
16625.0, 36 months,14.48,572.09,C,C5,5 years,OWN,52000.0,Verified,Fully Paid,house,FL,20.24,1.0,665.0,669.0,20.0,0.0,46.7,0,3,3,2,3,2,13,High Risk
5000.0, 36 months,7.89,156.43,A,A5,Unknown,RENT,25200.0,Verified,Charged Off,debt_consolidation,RI,7.38,0.0,665.0,669.0,6.0,1.0,35.3,1,3,1,2,1,1,8,Low Risk
4500.0, 36 months,14.48,154.86,C,C5,1 year,RENT,30000.0,Source Verified,Fully Paid,car,AZ,22.68,0.0,660.0,664.0,14.0,0.0,76.6,0,3,3,4,3,1,14,High Risk
20000.0, 36 months,6.89,616.54,A,A3,4 years,OWN,75000.0,Verified,Fully Paid,debt_consolidation,NY,21.2,0.0,775.0,779.0,16.0,0.0,24.5,0,1,3,1,1,1,7,Low Risk
4200.0, 36 months,11.99,139.49,C,C1,7 years,MORTGAGE,70000.0,Verified,Fully Paid,credit_card,SC,14.2,1.0,660.0,664.0,9.0,2.0,59.4,0,3,2,3,3,2,13,High Risk
19200.0, 60 months,18.2,489.65,E,E1,3 years,MORTGAGE,68000.0,Verified,Charged Off,debt_consolidation,WI,21.78,0.0,670.0,674.0,12.0,0.0,93.0,1,3,3,4,4,1,15,High Risk
15425.0, 36 months,17.86,556.57,D,D5,1 year,RENT,35100.0,Not Verified,Charged Off,debt_consolidation,NY,9.16,0.0,680.0,684.0,8.0,0.0,63.4,1,3,1,3,4,1,12,Medium Risk
20400.0, 60 months,21.99,563.31,F,F1,10+ years,MORTGAGE,80000.0,Verified,Charged Off,other,CT,39.41,0.0,665.0,669.0,21.0,0.0,88.0,1,3,4,4,4,1,16,High Risk
23225.0, 60 months,15.41,557.54,D,D1,10+ years,MORTGAGE,62000.0,Source Verified,Charged Off,debt_consolidation,IN,21.1,0.0,705.0,709.0,6.0,0.0,75.4,1,2,3,4,4,1,14,High Risk
8000.0, 36 months,10.64,260.55,B,B4,9 years,RENT,79250.0,Verified,Fully Paid,debt_consolidation,TN,24.58,0.0,670.0,674.0,15.0,1.0,59.9,0,3,3,3,2,1,12,Medium Risk
19200.0, 36 months,9.76,617.37,B,B3,6 years,MORTGAGE,62000.0,Source Verified,Fully Paid,credit_card,LA,26.89,0.0,660.0,664.0,8.0,1.0,42.8,0,3,3,2,2,1,11,Medium Risk
15000.0, 36 months,10.64,488.53,B,B4,< 1 year,RENT,120000.0,Source Verified,Fully Paid,debt_consolidation,CA,3.92,0.0,700.0,704.0,7.0,0.0,36.3,0,2,1,2,2,1,8,Low Risk
35000.0, 60 months,11.99,778.38,C,C1,3 years,MORTGAGE,200000.0,Source Verified,Fully Paid,credit_card,CA,7.83,0.0,685.0,689.0,9.0,0.0,46.0,0,3,1,2,3,1,10,Medium Risk
5000.0, 36 months,9.17,159.4,B,B2,2 years,RENT,80000.0,Verified,Charged Off,car,CA,23.7,0.0,720.0,724.0,5.0,0.0,58.6,1,2,3,3,2,1,11,Medium Risk
5000.0, 36 months,14.48,172.06,C,C5,3 years,OWN,32000.0,Source Verified,Charged Off,credit_card,FL,5.78,0.0,710.0,714.0,7.0,0.0,8.0,1,2,1,1,3,1,8,Low Risk
12000.0, 36 months,9.76,385.86,B,B3,8 years,RENT,42000.0,Source Verified,Fully Paid,debt_consolidation,IL,5.71,0.0,675.0,679.0,14.0,3.0,22.4,0,3,1,1,2,1,8,Low Risk
17600.0, 36 months,14.48,605.64,C,C5,10+ years,RENT,40000.0,Verified,Charged Off,credit_card,FL,17.01,0.0,670.0,674.0,9.0,1.0,77.6,1,3,2,4,3,1,13,High Risk
18000.0, 36 months,9.76,578.79,B,B3,10+ years,MORTGAGE,145000.0,Not Verified,Fully Paid,debt_consolidation,DE,18.21,0.0,705.0,709.0,9.0,0.0,98.3,0,2,2,4,2,1,11,Medium Risk
6000.0, 36 months,11.99,199.26,C,C1,8 years,RENT,30000.0,Verified,Fully Paid,debt_consolidation,TX,30.44,0.0,685.0,689.0,23.0,0.0,39.0,0,3,4,2,3,1,13,High Risk
16100.0, 36 months,6.24,491.55,A,A2,10+ years,OWN,66000.0,Not Verified,Fully Paid,debt_consolidation,TX,17.55,0.0,705.0,709.0,16.0,0.0,22.0,0,2,2,1,1,1,7,Low Risk
21000.0, 36 months,5.32,632.42,A,A1,3 years,MORTGAGE,47000.0,Not Verified,Fully Paid,debt_consolidation,IN,12.74,0.0,740.0,744.0,11.0,0.0,28.0,0,2,2,2,1,1,8,Low Risk
6000.0, 36 months,6.89,184.97,A,A3,5 years,MORTGAGE,130000.0,Source Verified,Fully Paid,credit_card,AZ,29.11,0.0,680.0,684.0,19.0,2.0,76.4,0,3,3,4,1,1,12,Medium Risk
24425.0, 36 months,8.38,769.68,B,B1,1 year,RENT,116600.0,Verified,Fully Paid,credit_card,WA,24.64,2.0,705.0,709.0,15.0,0.0,92.9,0,2,3,4,2,3,14,High Risk
24000.0, 36 months,9.76,771.72,B,B3,10+ years,MORTGAGE,75000.0,Source Verified,Fully Paid,debt_consolidation,CO,10.1,0.0,760.0,764.0,8.0,0.0,40.2,0,1,2,2,2,1,8,Low Risk
7000.0, 36 months,9.17,223.16,B,B2,10+ years,RENT,65400.0,Verified,Charged Off,debt_consolidation,FL,33.8,0.0,665.0,669.0,19.0,0.0,62.0,1,3,4,3,2,1,13,High Risk
28000.0, 60 months,16.99,695.73,D,D3,2 years,MORTGAGE,80000.0,Verified,Fully Paid,debt_consolidation,PA,22.71,0.0,695.0,699.0,13.0,1.0,64.8,0,3,3,3,4,1,14,High Risk
5000.0, 36 months,7.26,154.99,A,A4,Unknown,RENT,27000.0,Source Verified,Fully Paid,debt_consolidation,NY,12.16,0.0,700.0,704.0,4.0,0.0,82.7,0,2,2,4,1,1,10,Medium Risk
30000.0, 36 months,11.99,996.29,C,C1,2 years,RENT,88000.0,Source Verified,Fully Paid,major_purchase,CA,5.73,0.0,715.0,719.0,8.0,0.0,52.7,0,2,1,3,3,1,10,Medium Risk
24000.0, 60 months,12.59,541.05,C,C2,10+ years,MORTGAGE,90000.0,Not Verified,In Grace Period,credit_card,CT,34.85,2.0,665.0,669.0,21.0,0.0,66.0,1,3,4,3,3,3,16,High Risk
2000.0, 36 months,11.22,65.69,B,B5,5 years,RENT,70000.0,Source Verified,Fully Paid,other,NC,13.05,0.0,690.0,694.0,6.0,0.0,85.0,0,3,2,4,2,1,12,Medium Risk
19625.0, 36 months,7.89,613.99,A,A5,7 years,MORTGAGE,95000.0,Not Verified,Fully Paid,debt_consolidation,CA,19.33,0.0,770.0,774.0,9.0,0.0,45.1,0,1,2,2,1,1,7,Low Risk
25000.0, 60 months,12.59,563.6,C,C2,5 years,MORTGAGE,75000.0,Not Verified,Fully Paid,credit_card,IN,24.85,1.0,675.0,679.0,12.0,0.0,78.1,0,3,3,4,3,2,15,High Risk
15000.0, 36 months,6.89,462.41,A,A3,10+ years,MORTGAGE,125000.0,Not Verified,Fully Paid,debt_consolidation,MO,14.78,0.0,715.0,719.0,8.0,0.0,92.3,0,2,2,4,1,1,10,Medium Risk
13075.0, 36 months,9.76,420.43,B,B3,1 year,MORTGAGE,47632.0,Source Verified,Fully Paid,credit_card,MD,11.79,0.0,685.0,689.0,7.0,0.0,83.4,0,3,2,4,2,1,12,Medium Risk
26400.0, 60 months,24.99,774.73,F,F4,2 years,OWN,60000.0,Source Verified,Charged Off,major_purchase,OH,19.42,0.0,675.0,679.0,23.0,0.0,26.1,1,3,2,2,4,1,12,Medium Risk
35000.0, 36 months,11.99,1162.34,C,C1,8 years,MORTGAGE,250000.0,Verified,Fully Paid,credit_card,CA,11.06,0.0,690.0,694.0,8.0,0.0,87.3,0,3,2,4,3,1,13,High Risk
3000.0, 36 months,11.99,99.63,C,C1,< 1 year,RENT,18000.0,Not Verified,Fully Paid,credit_card,MI,25.87,1.0,670.0,674.0,11.0,0.0,57.7,0,3,3,3,3,2,14,High Risk
35000.0, 60 months,17.57,880.61,D,D4,10+ years,MORTGAGE,128000.0,Source Verified,Fully Paid,debt_consolidation,CA,14.8,0.0,695.0,699.0,17.0,0.0,58.6,0,3,2,3,4,1,13,High Risk
6400.0, 36 months,7.26,198.38,A,A4,8 years,MORTGAGE,55000.0,Source Verified,Fully Paid,credit_card,WI,15.62,2.0,685.0,689.0,12.0,0.0,38.8,0,3,2,2,1,3,11,Medium Risk
8000.0, 36 months,6.89,246.62,A,A3,9 years,RENT,54600.0,Not Verified,Charged Off,credit_card,NY,24.78,1.0,730.0,734.0,14.0,0.0,42.9,1,2,3,2,1,2,10,Medium Risk
5000.0, 36 months,7.89,156.43,A,A5,Unknown,RENT,40000.0,Verified,Fully Paid,other,TX,5.91,0.0,735.0,739.0,4.0,0.0,40.2,0,2,1,2,1,1,7,Low Risk
12950.0, 36 months,7.26,401.4,A,A4,4 years,RENT,27000.0,Source Verified,Fully Paid,credit_card,WA,26.98,0.0,705.0,709.0,18.0,0.0,27.5,0,2,3,2,1,1,9,Medium Risk
15000.0, 36 months,5.32,451.73,A,A1,3 years,MORTGAGE,110000.0,Source Verified,Fully Paid,credit_card,FL,8.17,0.0,685.0,689.0,6.0,0.0,87.8,0,3,1,4,1,1,10,Medium Risk
20000.0, 36 months,10.64,651.37,B,B4,5 years,MORTGAGE,70000.0,Source Verified,Charged Off,debt_consolidation,MI,6.19,0.0,675.0,679.0,13.0,1.0,41.5,1,3,1,2,2,1,9,Medium Risk
5000.0, 36 months,8.38,157.56,B,B1,7 years,RENT,35000.0,Source Verified,Fully Paid,credit_card,ME,15.98,0.0,665.0,669.0,3.0,0.0,71.9,0,3,2,3,2,1,11,Medium Risk
25000.0, 36 months,5.32,752.87,A,A1,8 years,MORTGAGE,86000.0,Not Verified,Fully Paid,debt_consolidation,FL,17.92,0.0,735.0,739.0,7.0,0.0,71.6,0,2,2,3,1,1,9,Medium Risk
20000.0, 60 months,11.99,444.79,C,C1,Unknown,RENT,75000.0,Not Verified,Fully Paid,debt_consolidation,NY,23.31,1.0,695.0,699.0,15.0,0.0,31.8,0,3,3,2,3,2,13,High Risk
12800.0, 36 months,5.32,385.47,A,A1,3 years,MORTGAGE,95000.0,Source Verified,Fully Paid,home_improvement,MD,15.93,0.0,700.0,704.0,26.0,0.0,36.6,0,2,2,2,1,1,8,Low Risk
10000.0, 60 months,17.86,253.18,D,D5,5 years,RENT,50000.0,Source Verified,Charged Off,debt_consolidation,PA,38.96,2.0,660.0,664.0,10.0,0.0,77.8,1,3,4,4,4,3,18,Critical Risk
30000.0, 60 months,17.57,754.81,D,D4,4 years,MORTGAGE,70000.0,Source Verified,Fully Paid,debt_consolidation,GA,24.06,0.0,665.0,669.0,14.0,0.0,44.8,0,3,3,2,4,1,13,High Risk
24000.0, 36 months,11.22,788.24,B,B5,2 years,RENT,70000.0,Verified,Fully Paid,credit_card,MD,22.1,0.0,690.0,694.0,14.0,0.0,80.5,0,3,3,4,2,1,13,High Risk
16000.0, 60 months,12.59,360.7,C,C2,6 years,MORTGAGE,55000.0,Not Verified,Fully Paid,credit_card,AR,22.37,0.0,675.0,679.0,15.0,0.0,28.3,0,3,3,2,3,1,12,Medium Risk
8000.0, 36 months,12.59,267.98,C,C2,10+ years,OWN,80000.0,Verified,Fully Paid,home_improvement,TX,22.07,0.0,670.0,674.0,7.0,0.0,42.4,0,3,3,2,3,1,12,Medium Risk
9000.0, 36 months,8.38,283.61,B,B1,2 years,MORTGAGE,165000.0,Verified,Fully Paid,debt_consolidation,GA,27.21,2.0,675.0,679.0,22.0,0.0,74.0,0,3,3,3,2,3,14,High Risk
3350.0, 36 months,14.48,115.28,C,C5,10+ years,RENT,42000.0,Source Verified,Fully Paid,credit_card,AZ,18.14,0.0,670.0,674.0,7.0,0.0,72.8,0,3,2,3,3,1,12,Medium Risk
35000.0, 60 months,18.2,892.59,E,E1,2 years,MORTGAGE,152500.0,Source Verified,Charged Off,debt_consolidation,TX,15.69,0.0,685.0,689.0,15.0,0.0,38.4,1,3,2,2,4,1,12,Medium Risk
12000.0, 36 months,9.17,382.55,B,B2,10+ years,MORTGAGE,65000.0,Source Verified,Fully Paid,credit_card,TN,21.71,0.0,675.0,679.0,12.0,0.0,56.9,0,3,3,3,2,1,12,Medium Risk
21600.0, 60 months,7.26,430.37,A,A4,1 year,MORTGAGE,101000.0,Source Verified,Fully Paid,home_improvement,CA,17.68,0.0,680.0,684.0,9.0,0.0,71.5,0,3,2,3,1,1,10,Medium Risk
15000.0, 36 months,11.22,492.65,B,B5,3 years,OWN,65000.0,Source Verified,Fully Paid,credit_card,NC,18.45,0.0,660.0,664.0,10.0,0.0,95.7,0,3,2,4,2,1,12,Medium Risk
17000.0, 60 months,11.22,371.49,B,B5,8 years,MORTGAGE,68000.0,Not Verified,Fully Paid,debt_consolidation,SC,32.36,0.0,725.0,729.0,17.0,0.0,39.2,0,2,4,2,2,1,11,Medium Risk
24000.0, 60 months,10.64,517.52,B,B4,1 year,MORTGAGE,75000.0,Not Verified,Charged Off,debt_consolidation,NY,28.11,0.0,720.0,724.0,28.0,0.0,36.9,1,2,3,2,2,1,10,Medium Risk
3600.0, 36 months,13.67,122.47,C,C4,6 years,RENT,40000.0,Verified,Fully Paid,credit_card,GA,19.38,1.0,665.0,669.0,10.0,0.0,34.0,0,3,2,2,3,2,12,Medium Risk
5000.0, 36 months,11.22,164.22,B,B5,10+ years,RENT,26000.0,Source Verified,Fully Paid,debt_consolidation,MI,21.61,0.0,660.0,664.0,10.0,1.0,30.4,0,3,3,2,2,1,11,Medium Risk
30000.0, 60 months,18.2,765.08,E,E1,10+ years,MORTGAGE,135000.0,Source Verified,Fully Paid,debt_consolidation,CT,20.48,0.0,735.0,739.0,9.0,0.0,68.8,0,2,3,3,4,1,13,High Risk
11200.0, 36 months,9.76,360.14,B,B3,10+ years,MORTGAGE,46000.0,Verified,Fully Paid,debt_consolidation,NY,24.5,0.0,740.0,744.0,7.0,1.0,0.3,0,2,3,1,2,1,9,Medium Risk
25000.0, 36 months,9.76,803.87,B,B3,3 years,MORTGAGE,140000.0,Source Verified,Fully Paid,credit_card,WA,14.89,0.0,665.0,669.0,11.0,1.0,90.3,0,3,2,4,2,1,12,Medium Risk
5750.0, 36 months,8.38,181.2,B,B1,10+ years,MORTGAGE,73000.0,Source Verified,Charged Off,debt_consolidation,OH,20.86,0.0,665.0,669.0,21.0,0.0,75.0,1,3,3,4,2,1,13,High Risk
17950.0, 36 months,13.67,610.62,C,C4,1 year,MORTGAGE,55000.0,Source Verified,Charged Off,debt_consolidation,FL,12.48,0.0,670.0,674.0,9.0,1.0,68.2,1,3,2,3,3,1,12,Medium Risk
26400.0, 36 months,13.67,898.07,C,C4,3 years,MORTGAGE,155000.0,Source Verified,Fully Paid,debt_consolidation,WI,28.49,0.0,700.0,704.0,12.0,0.0,73.0,0,2,3,3,3,1,12,Medium Risk
6325.0, 36 months,19.99,235.03,E,E4,10+ years,MORTGAGE,44000.0,Source Verified,Fully Paid,debt_consolidation,FL,30.63,0.0,765.0,769.0,11.0,0.0,24.2,0,1,4,1,4,1,11,Medium Risk
8400.0, 36 months,16.99,299.45,D,D3,2 years,RENT,31000.0,Not Verified,Charged Off,debt_consolidation,AL,31.9,2.0,665.0,669.0,13.0,0.0,47.3,1,3,4,2,4,3,16,High Risk
5000.0, 36 months,11.99,166.05,C,C1,2 years,MORTGAGE,44200.0,Source Verified,Fully Paid,home_improvement,FL,19.22,0.0,675.0,679.0,7.0,0.0,40.6,0,3,2,2,3,1,11,Medium Risk
24000.0, 36 months,7.89,750.86,A,A5,2 years,RENT,120000.0,Source Verified,Fully Paid,credit_card,FL,13.19,0.0,715.0,719.0,6.0,0.0,82.7,0,2,2,4,1,1,10,Medium Risk
6000.0, 36 months,11.22,197.06,B,B5,5 years,MORTGAGE,42000.0,Verified,Fully Paid,credit_card,NE,13.83,1.0,675.0,679.0,8.0,0.0,75.8,0,3,2,4,2,2,13,High Risk
15000.0, 36 months,11.99,498.15,C,C1,1 year,RENT,37000.0,Verified,Fully Paid,credit_card,PA,23.94,0.0,680.0,684.0,14.0,0.0,78.4,0,3,3,4,3,1,14,High Risk
12000.0, 60 months,18.49,307.93,E,E2,8 years,RENT,73000.0,Not Verified,Fully Paid,debt_consolidation,PA,20.29,0.0,680.0,684.0,11.0,1.0,39.4,0,3,3,2,4,1,13,High Risk
8000.0, 36 months,11.22,262.75,B,B5,4 years,RENT,65000.0,Verified,Fully Paid,debt_consolidation,NY,14.01,2.0,680.0,684.0,17.0,1.0,50.1,0,3,2,3,2,3,13,High Risk
24000.0, 60 months,12.59,541.05,C,C2,10+ years,MORTGAGE,82100.0,Verified,In Grace Period,credit_card,VT,27.51,0.0,690.0,694.0,18.0,0.0,81.0,1,3,3,4,3,1,14,High Risk
7200.0, 36 months,11.22,236.47,B,B5,6 years,RENT,60000.0,Verified,Fully Paid,debt_consolidation,FL,14.2,0.0,670.0,674.0,4.0,0.0,92.9,0,3,2,4,2,1,12,Medium Risk
10000.0, 36 months,9.17,318.79,B,B2,8 years,OWN,62700.0,Not Verified,Fully Paid,debt_consolidation,FL,4.52,0.0,700.0,704.0,9.0,0.0,38.1,0,2,1,2,2,1,8,Low Risk
15000.0, 36 months,11.99,498.15,C,C1,2 years,MORTGAGE,255000.0,Source Verified,Fully Paid,medical,TX,24.45,0.0,690.0,694.0,12.0,0.0,85.2,0,3,3,4,3,1,14,High Risk
25000.0, 60 months,14.48,587.95,C,C5,1 year,MORTGAGE,88000.0,Verified,Charged Off,debt_consolidation,MN,30.49,1.0,710.0,714.0,29.0,0.0,13.8,1,2,4,1,3,2,12,Medium Risk
5000.0, 36 months,9.17,159.4,B,B2,6 years,RENT,48339.0,Source Verified,Fully Paid,debt_consolidation,TX,11.42,0.0,680.0,684.0,7.0,1.0,40.0,0,3,2,2,2,1,10,Medium Risk
15000.0, 36 months,5.32,451.73,A,A1,10+ years,MORTGAGE,63000.0,Not Verified,Fully Paid,credit_card,CA,12.8,0.0,685.0,689.0,9.0,2.0,37.5,0,3,2,2,1,1,9,Medium Risk
20000.0, 36 months,15.41,697.33,D,D1,2 years,MORTGAGE,56500.0,Verified,Fully Paid,debt_consolidation,CO,22.88,0.0,660.0,664.0,14.0,0.0,70.0,0,3,3,3,4,1,14,High Risk
30000.0, 36 months,6.24,915.93,A,A2,< 1 year,MORTGAGE,72000.0,Source Verified,Fully Paid,debt_consolidation,WA,19.9,0.0,740.0,744.0,18.0,0.0,26.9,0,2,2,2,1,1,8,Low Risk
24000.0, 36 months,9.76,771.72,B,B3,8 years,OWN,155000.0,Source Verified,Fully Paid,debt_consolidation,NY,19.75,0.0,790.0,794.0,19.0,0.0,9.8,0,1,2,1,2,1,7,Low Risk
25000.0, 36 months,13.18,844.52,C,C3,7 years,MORTGAGE,120000.0,Source Verified,Fully Paid,credit_card,CA,6.36,0.0,685.0,689.0,10.0,0.0,61.1,0,3,1,3,3,1,11,Medium Risk
